name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Algiers,Algeria",2021-09-21T22:00:00,72.5,72.5,59.6,63.72,0,0,,,,,7.6,16,1016.2,22.1,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60373099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-09-21T23:00:00,68,68,66.2,93.97,0,0,,,,,3.4,210,1018,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-22T00:00:00,68,68,66.2,93.97,0,0,,,,,2.2,65.3,1017,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-22T01:00:00,73.1,73.1,66.4,79.53,0,0,,,,,8,98,1014.7,61,6.4,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60369099999,DAAG"
"Algiers,Algeria",2021-09-22T02:00:00,69.8,69.8,64.4,82.99,0,0,,,,,5.8,60,1015,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-22T03:00:00,66.2,66.2,64.4,93.93,0,0,,,,,4.7,230,1016,27.7,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-22T04:00:00,72.1,72.1,67.3,84.85,0,0,,,,,3.9,228,1016.5,71.3,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60373099999,60381099999,60369099999,60376099999,60374099999"
"Algiers,Algeria",2021-09-22T05:00:00,68,68,66.2,93.97,0,0,,,,,6.9,160,1017,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-22T06:00:00,69.8,69.8,66.2,88.35,0,0,,,,,6.9,200,1019,89.1,5,1.1,0,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-22T07:00:00,70.8,70.8,65.2,82.48,0.12,100,rain,,,,4,173,1012.8,89.8,6.2,70.8,0.3,1,,"Rain, Partially cloudy",rain,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-09-22T08:00:00,71.6,71.6,60.8,68.77,0,0,,,,,4.7,110,1014,27.7,6.2,222.6,0.8,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-22T09:00:00,77,77,62.6,61.16,0,0,,,,,9.2,230,1015,27.7,6.2,408.4,1.5,4,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-22T10:00:00,77.1,77.1,60.6,56.82,0,0,,,,,7.7,204,1014.4,22.1,5.6,601,2.2,6,,Partially cloudy,partly-cloudy-day,"60381099999,60369099999,60376099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-09-22T11:00:00,82.1,83,62.1,50.88,0,0,,,,,4.9,116.4,,34.4,,629.3,2.3,6,,Partially cloudy,partly-cloudy-day,remote
"Algiers,Algeria",2021-09-22T12:00:00,86,86.7,62.6,45.64,0,0,,,,,2.2,102.9,1015,50,6.2,672.3,2.4,7,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-22T13:00:00,81.8,84.3,67.1,61.07,0,0,,,,,5,20,1013.5,31,6.5,662.3,2.4,7,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999"
"Algiers,Algeria",2021-09-22T14:00:00,82.4,85.4,68,61.84,0,0,,,,,12.8,40,1014,50,6.2,661,2.4,7,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-22T15:00:00,87,86.8,60.2,40.58,0,0,,,,,5.8,63.6,,3.8,,560,2,6,,Clear,clear-day,remote
"Algiers,Algeria",2021-09-22T16:00:00,79.3,79.3,66.1,64.07,0,0,,,,,7.6,38,1012.3,16.3,6.2,380.1,1.4,4,,Clear,clear-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-09-22T17:00:00,78.8,78.8,64.4,61.39,0,0,,,,,11.4,50,1013,50,6.2,121.6,0.4,1,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-22T18:00:00,78.8,78.8,68,69.55,0,0,,,,,13.9,50,1012,50,6.2,18.9,0.1,0,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-22T19:00:00,77.2,77.2,71.1,81.51,0,0,,,,,10.2,22,1011.5,60.6,6.5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-09-22T20:00:00,77,77,69.8,78.5,0,0,,,,,9.2,330,1015,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-22T21:00:00,75.2,75.2,71.6,88.6,0,0,,,,,11.4,260,1018,50,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-22T22:00:00,74.5,74.5,69.2,83.5,0,0,,,,,5.6,141,1013.2,16.3,6.2,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-09-22T23:00:00,75.2,75.2,68,78.35,0,0,,,,,4.7,60,1014,50,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-23T00:00:00,75.2,75.2,69.8,83.34,0,0,,,,,11.4,30,1015,50,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-23T01:00:00,76.9,76.9,70.8,81.56,0.08,100,rain,,,,12.3,46,1013.4,79.3,6.1,0,,0,,"Rain, Partially cloudy",rain,"60390099999,60369099999,DAAG"
"Algiers,Algeria",2021-09-23T02:00:00,71.6,71.6,68,88.44,0,0,,,,,2.2,114.8,1014,50,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-23T03:00:00,71.6,71.6,68,88.44,0,0,,,,,3.4,60,1014,50,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-23T04:00:00,73.6,73.6,71.9,94.3,0,0,,,,,1.3,357,1011.7,21.7,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-09-23T05:00:00,69.8,69.8,68,94.02,0,0,,,,,5.8,60,1013,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-23T06:00:00,73.4,73.4,66.2,78.21,0,0,,,,,8.1,20,1012,50,6.2,0.7,0,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-23T07:00:00,75.2,75.2,67.9,78.03,0,0,,,,,1.3,4,1011.3,51.4,6.2,59.1,0.2,1,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-09-23T08:00:00,75.2,75.2,66.2,73.63,0,0,,,,,9.2,40,1013,27.7,6.2,198.1,0.7,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-23T09:00:00,77,77,66.2,69.36,0,0,,,,,3.4,141.9,1013,50,6.2,379.4,1.4,4,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-23T10:00:00,80.4,82.6,66.5,62.53,0,0,,,,,3.3,16,1012,10.9,5.6,517.5,1.9,5,,Clear,clear-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-09-23T11:00:00,82.4,85.4,68,61.84,0,0,,,,,6.9,360,1013,50,6.2,639.3,2.3,6,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-23T12:00:00,84.2,88.5,69.8,62.06,0,0,,,,,9.2,40,1013,89.1,6.2,687.8,2.5,7,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-23T13:00:00,79.6,79.6,73.2,80.65,0,0,,,,,4.4,40,1011.6,41.5,6.2,640,2.3,6,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-09-23T14:00:00,90.8,88.8,54.9,29.86,0,0,,,,,2.7,150.8,,93.3,,493.1,1.8,5,,Overcast,cloudy,remote
"Algiers,Algeria",2021-09-23T15:00:00,89.9,88.1,55.7,31.52,0,0,,,,,1.3,149.3,,93.6,,367.8,1.3,4,,Overcast,cloudy,remote
"Algiers,Algeria",2021-09-23T16:00:00,80.9,85.3,72.2,74.89,0,0,,,,,3.4,16,1009.4,21.7,5,198,0.7,2,,Partially cloudy,partly-cloudy-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-09-23T17:00:00,84.2,89.6,71.6,65.98,0,0,,,,,5.8,30,1010,50,6.2,71.1,0.3,1,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-23T18:00:00,82.4,87.2,71.6,69.92,0,0,,,,,4.7,50,1010,50,6.2,11.8,0,0,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-23T19:00:00,81.6,85.7,71,70.25,0,0,,,,,4.2,41,1008.8,97.6,5.1,0,,0,,Overcast,cloudy,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-09-23T20:00:00,82.4,85.4,68,61.84,0,0,,,,,8.1,70,1009,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-23T21:00:00,82.4,85.4,68,61.84,0,0,,,,,8.1,50,1010,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-23T22:00:00,79.8,79.8,66,62.79,0,0,,,,,0.1,357,1009.9,16.3,6.2,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-09-23T23:00:00,84.2,87.4,68,58.35,0,0,,,,,4.7,10,1011,50,4.3,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-24T00:00:00,80.6,83.3,68,65.57,0,0,,,,,5.8,70,1011,50,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-24T01:00:00,80.7,84.6,71.5,73.81,0,0,,,,,0.4,360,1009.6,42.6,6.1,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60369099999,DAAG"
"Algiers,Algeria",2021-09-24T02:00:00,80.6,82.8,66.2,61.61,0,0,,,,,5.8,110,1011,50,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-24T03:00:00,78.8,78.8,66.2,65.36,0,0,,,,,4.7,220,1011,50,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-24T04:00:00,80,82.9,69,69.23,0,0,,,,,0.1,357,1009.8,10.9,6.2,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-09-24T05:00:00,77,77,69.8,78.5,0,0,,,,,4.7,30,1012,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-24T06:00:00,75.2,75.2,71.6,88.6,0,0,,,,,4.7,197,1012,50,6.2,0.4,0,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-24T07:00:00,77.8,77.8,72.4,83.65,0,0,,,,,0.5,11,1010.7,50,3.9,30.4,0.1,0,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-09-24T08:00:00,77,77,73.4,88.68,0,0,,,,,4.7,100,1013,50,5.6,154.4,0.6,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-24T09:00:00,78.8,78.8,73.4,83.57,0,0,,,,,5.8,100,1013,0,5,391.6,1.4,4,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-24T10:00:00,80.5,84.7,72.3,76.16,0,0,,,,,3.4,16,1011.4,13.6,3.7,574.5,2.1,6,,Clear,clear-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-09-24T11:00:00,86,93.5,73.4,66.18,0,0,,,,,3.4,270,1013,0,5.6,690.3,2.5,7,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-24T12:00:00,84.2,91,73.4,70.11,0,0,,,,,6.9,20,1013,0,5.6,750,2.7,8,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-24T13:00:00,83.8,90.8,73.9,72.07,0,0,,,,,4.8,23,1011.5,1.5,4.3,758.3,2.7,8,,Clear,clear-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-09-24T14:00:00,86,93.5,73.4,66.18,0,0,,,,,8.1,10,1012,0,4.3,678.8,2.4,7,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-24T15:00:00,86,92,71.6,62.28,0,0,,,,,11.4,350,1012,0,4.3,533.3,1.9,5,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-24T16:00:00,84.8,89.9,70.9,63.31,0,0,,,,,4.7,319,1011.2,0,5,350.9,1.3,4,,Clear,clear-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-09-24T17:00:00,82.4,88.3,73.4,74.3,0,0,,,,,6.9,30,1013,27.7,4.3,163.4,0.6,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-24T18:00:00,80.6,85.3,73.4,78.78,0,0,,,,,6.9,30,1014,27.7,3.7,29.7,0.1,0,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-24T19:00:00,81.5,87.2,73.9,77.61,0,0,,,,,1.5,4,1012.3,2.4,4.9,0,,0,,Clear,clear-night,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-09-24T20:00:00,78.8,78.8,73.4,83.57,0,0,,,,,4.7,30,1014,27.7,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-24T21:00:00,77,77,73.4,88.68,0,0,,,,,5.8,40,1014,27.7,4.3,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-24T22:00:00,78.2,78.2,75.7,91.95,0,0,,,,,3.4,160,1013.2,0,5.6,0,,0,,Clear,clear-night,"60371099999,60373099999,60381099999,60369099999,60372099999,60374099999"
"Algiers,Algeria",2021-09-24T23:00:00,77,77,73.4,88.68,0,0,,,,,4.7,30,1015,50,3.7,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-25T00:00:00,77,77,73.4,88.68,0,0,,,,,3.4,100,1014,50,3.7,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-25T01:00:00,77.1,77.1,73.5,88.81,0,0,,,,,4.7,20,1013.2,42.3,6.1,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60369099999"
"Algiers,Algeria",2021-09-25T02:00:00,75.2,75.2,73.4,94.15,0,0,,,,,4.7,280,1015,89.1,4.3,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-25T03:00:00,73.1,73.1,63.6,72.06,0,0,,,,,3.8,240.5,,65.4,,0,,0,,Partially cloudy,partly-cloudy-night,remote
"Algiers,Algeria",2021-09-25T04:00:00,75.8,75.8,70.5,83.87,0,0,,,,,0.1,357,1013.4,21.7,5.6,0,,0,,Partially cloudy,partly-cloudy-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-09-25T05:00:00,71.7,71.7,63.1,74.23,0,0,,,,,2.5,230.3,,50,,0,,0,,Partially cloudy,partly-cloudy-night,remote
"Algiers,Algeria",2021-09-25T06:00:00,71.5,71.5,62,71.9,0,0,,,,,3.1,200.8,,48.2,,0.5,0,0,,Partially cloudy,partly-cloudy-night,remote
"Algiers,Algeria",2021-09-25T07:00:00,76.9,76.9,72.7,86.68,0,0,,,,,0.4,349,1014.8,89.3,4.2,60.9,0.2,1,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-09-25T08:00:00,77,77,73.4,88.68,0,0,,,,,3.4,210,1017,50,3.1,206.6,0.7,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-25T09:00:00,78.8,78.8,73.4,83.57,0,0,,,,,3.4,180,1017,50,4.3,379.8,1.4,4,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-25T10:00:00,80.9,86.3,74.5,81.05,0,0,,,,,3.3,92,1014.5,10.9,4.3,553.8,2,6,,Clear,clear-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-09-25T11:00:00,84.2,89.6,71.6,65.98,0,0,,,,,2.2,240.2,1016,27.7,4.3,639,2.3,6,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-25T12:00:00,87.8,92.7,69.8,55.32,0,0,,,,,3.4,80,1016,27.7,5,616.8,2.2,6,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-25T13:00:00,79.9,79.9,73.8,81.81,0,0,,,,,10.1,36,1015,50,4.4,549.8,2,5,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-09-25T14:00:00,86,92,71.6,62.28,0,0,,,,,9.2,350,1016,50,5,458.4,1.7,5,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-25T15:00:00,82.4,88.3,73.4,74.3,0,0,,,,,13.9,340,1016,50,5,342.3,1.2,3,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-25T16:00:00,83.3,87.9,70.9,66.53,0,0,,,,,3.2,30,1014.3,24.5,4.3,204.7,0.7,2,,Partially cloudy,partly-cloudy-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-09-25T17:00:00,78.8,78.8,73.4,83.57,0,0,,,,,6.9,20,1017,50,5,102.8,0.4,1,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-25T18:00:00,78.8,78.8,73.4,83.57,0,0,,,,,5.8,40,1017,50,5,20.3,0.1,0,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-25T19:00:00,78.2,78.2,73.1,84.4,0,0,,,,,6.9,39,1015.5,88.4,4.3,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-09-25T20:00:00,78.8,78.8,73.4,83.57,0,0,,,,,3.4,41.9,1018,50,4.3,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-25T21:00:00,78.8,78.8,73.4,83.57,0,0,,,,,3.4,350,1017,50,4.3,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-25T22:00:00,78.2,78.2,71.6,80.04,0,0,,,,,3.4,180,1016.2,13.6,6.2,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-09-25T23:00:00,77,77,73.4,88.68,0,0,,,,,8.1,130,1016,50,4.3,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-26T00:00:00,78.8,78.8,71.6,78.64,0,0,,,,,8.1,290,1019,50,4.3,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-26T01:00:00,79,79,72.7,80.92,0,0,,,,,4.9,180,1017.7,61,6.1,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60369099999,DAAG"
"Algiers,Algeria",2021-09-26T02:00:00,77,77,71.6,83.45,0,0,,,,,5.8,250,1020,50,4.3,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-26T03:00:00,77,77,71.6,83.45,0,0,,,,,3.4,150,1018,50,4.3,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-26T04:00:00,76.4,76.4,70.9,83.1,0,0,,,,,3.3,92,1016.4,21.7,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-09-26T05:00:00,75.2,75.2,71.6,88.6,0,0,,,,,3.4,20,1018,50,4.3,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-26T06:00:00,75.2,75.2,71.6,88.6,0,0,,,,,3.4,160,1018,50,4.3,0.3,0,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-26T07:00:00,77.1,77.1,71.8,83.77,0,0,,,,,3.5,337,1017.7,78.8,5.5,45,0.2,0,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-09-26T08:00:00,77,77,71.6,83.45,0,0,,,,,4.7,250,1020,50,4.3,170.1,0.6,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-26T09:00:00,77,77,71.6,83.45,0,0,,,,,6.9,260,1021,50,4.3,364.3,1.3,4,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-26T10:00:00,77.8,77.8,71.8,81.85,0,0,,,,,3.6,301,1019.2,24.5,5.6,564,2,6,,Partially cloudy,partly-cloudy-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-09-26T11:00:00,78.8,78.8,71.6,78.64,0,0,,,,,10.3,300,1021,89.1,6.2,682.5,2.5,7,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-26T12:00:00,78.8,78.8,71.6,78.64,0,0,,,,,6.9,330,1021,89.1,6.2,756.3,2.7,8,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-26T13:00:00,81.4,85.8,71.7,72.54,0,0,,,,,9.2,321,1018.8,89.7,5.6,748.3,2.7,7,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-09-26T14:00:00,78.8,78.8,69.8,73.97,0,0,,,,,10.3,350,1020,89.1,6.2,672.5,2.4,7,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-26T15:00:00,78.8,78.8,69.8,73.97,0,0,,,,,11.4,350,1020,89.1,6.2,547.8,2,5,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-26T16:00:00,80.2,82.8,68,66.51,0,0,,,,,3.2,15,1017.7,16.3,5.6,360,1.3,4,,Clear,clear-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-09-26T17:00:00,78.8,78.8,71.6,78.64,0,0,,,,,9.2,340,1019,89.1,6.2,174.3,0.6,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-26T18:00:00,77,77,69.8,78.5,0,0,,,,,8.1,360,1020,50,6.2,29.2,0.1,0,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-26T19:00:00,78,78,70,76.53,0,0,,,,,3.7,341,1018.2,52.8,5.6,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-09-26T20:00:00,77,77,69.8,78.5,0,0,,,,,5.8,10,1020,89.1,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-26T21:00:00,75.2,75.2,69.8,83.34,0,0,,,,,4.7,20,1021,89.1,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-26T22:00:00,74.6,74.6,68.9,82.5,0,0,,,,,3.4,20,1019.2,13.6,6.2,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-09-26T23:00:00,73.4,73.4,69.8,88.52,0,0,,,,,2.2,110,1021,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-27T00:00:00,71.6,71.6,69.8,94.06,0,0,,,,,1.1,213.7,1021,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-27T01:00:00,75.1,75.1,69.7,83.34,0,0,,,,,3.2,324,1019.5,32.1,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60369099999,DAAG"
"Algiers,Algeria",2021-09-27T02:00:00,71.6,71.6,69.8,94.06,0,0,,,,,3.4,200,1021,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-27T03:00:00,73.4,73.4,69.8,88.52,0,0,,,,,3.4,200,1020,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-27T04:00:00,73.3,73.3,67.5,82.2,0,0,,,,,2.2,360,1018.6,16.3,6.2,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-09-27T05:00:00,73.4,73.4,69.8,88.52,0,0,,,,,3.4,200,1020,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-27T06:00:00,73.4,73.4,69.8,88.52,0,0,,,,,3.4,230,1020,89.1,5,0.3,0,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-09-27T07:00:00,74.9,74.9,68.6,80.58,0,0,,,,,0.3,347,1019.4,34.7,5.5,80,0.3,1,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-09-27T08:00:00,73.4,73.4,68,83.22,0,0,,,,,2.2,273.4,1021,89.1,4.3,271.5,1,3,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-09-27T09:00:00,75.2,75.2,69.8,83.34,0,0,,,,,3.4,230,1022,89.1,5,469.6,1.7,5,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
